Town code/village code,Rural/Urban,Tehsil Name,District,sanitation_quantile,Sanitation_index,wealth_index_quantile,wealth_index
453274,Rural,Gohad,Bhind,1,-1.233826765,1,-1.646668424
453275,Rural,Gohad,Bhind,2,-1.086849709,1,-2.137466877
453276,Rural,Gohad,Bhind,2,-1.099290932,2,-1.258044978
453277,Rural,Gohad,Bhind,1,-1.233826765,3,-0.3801306331
453278,Rural,Gohad,Bhind,4,-0.4850648918,4,0.7317126652
453279,Rural,Gohad,Bhind,4,-0.2464514889,4,0.08582281357
453280,Rural,Gohad,Bhind,3,-0.7445703243,1,-1.771828841
453281,Rural,Gohad,Bhind,4,-0.5362942625,4,0.1957131835
453282,Rural,Gohad,Bhind,5,2.793286144,5,3.906553582
453283,Rural,Gohad,Bhind,4,0.1592757378,5,1.45751328
453284,Rural,Gohad,Bhind,2,-1.088223945,3,-0.9864350041
453285,Rural,Gohad,Bhind,4,-0.2314200017,4,0.4756846872
453286,Rural,Gohad,Bhind,5,2.880482503,5,3.75426571
453287,Rural,Gohad,Bhind,5,1.57184436,5,3.0040024
453288,Rural,Gohad,Bhind,3,-0.8201175744,2,-1.252267997
453289,Rural,Gohad,Bhind,4,-0.5379776164,4,0.03978058591
453290,Rural,Gohad,Bhind,2,-1.114640103,1,-1.730558281
453291,Rural,Gohad,Bhind,4,-0.400113349,3,-0.3661618841
453292,Rural,Gohad,Bhind,5,1.303398482,4,-0.227850586
453293,Rural,Gohad,Bhind,4,-0.05777775179,4,-0.1058257193
453294,Rural,Gohad,Bhind,2,-1.029927216,2,-1.486095693
453295,Rural,Gohad,Bhind,5,1.547558843,5,2.512719743
453296,Rural,Gohad,Bhind,3,-0.6447125234,3,-0.4607022359
453297,Rural,Gohad,Bhind,4,-0.1831729397,4,0.4147581883
453298,Rural,Gohad,Bhind,1,-1.153221535,2,-1.26753014
453299,Rural,Gohad,Bhind,4,-0.1591232355,5,1.389398888
453300,Rural,Gohad,Bhind,3,-0.7539743831,4,0.7896895156
453301,Rural,Gohad,Bhind,2,-0.9230299223,3,-0.48594379
453302,Rural,Gohad,Bhind,1,-1.233826765,1,-1.654515642
453303,Rural,Gohad,Bhind,3,-0.8559870314,3,-0.5333785769
453304,Rural,Gohad,Bhind,2,-1.102721009,3,-0.8444986351
453305,Rural,Gohad,Bhind,2,-1.080879497,1,-2.024898502
453306,Rural,Gohad,Bhind,4,0.2942026886,4,1.153143153
453307,Rural,Gohad,Bhind,2,-1.118110133,3,-0.8134195694
453308,Rural,Gohad,Bhind,3,-0.797534909,1,-1.991127418
453309,Rural,Gohad,Bhind,1,-1.169277229,2,-1.025244399
453310,Rural,Gohad,Bhind,4,-0.221519103,5,2.25353346
453311,Rural,Gohad,Bhind,2,-1.019761978,3,-0.4541590059
453312,Rural,Gohad,Bhind,4,-0.2394991429,4,0.6146751243
453313,Rural,Gohad,Bhind,2,-0.9397009764,3,-0.3539651622
453314,Rural,Gohad,Bhind,3,-0.8924140267,2,-1.023034785
453315,Rural,Gohad,Bhind,4,0.3307827122,4,0.4359137329
453316,Rural,Gohad,Bhind,2,-1.044847766,2,-1.01681645
453317,Rural,Gohad,Bhind,2,-0.9275275166,2,-1.432817408
453318,Rural,Gohad,Bhind,1,-1.141601685,2,-1.300824406
453319,Rural,Gohad,Bhind,3,-0.9086387503,4,0.3066767993
453320,Rural,Gohad,Bhind,4,-0.5246452973,3,-0.2992649121
453321,Rural,Gohad,Bhind,5,1.54879072,5,2.647119046
453322,Rural,Gohad,Bhind,2,-1.01322622,3,-0.9077223995
453323,Rural,Gohad,Bhind,2,-1.056015298,2,-1.15598804
453324,Rural,Gohad,Bhind,3,-0.664763793,2,-1.032835902
453325,Rural,Gohad,Bhind,4,-0.436713443,3,-0.7110256324
453326,Rural,Gohad,Bhind,4,0.1599687192,4,0.8220383017
453327,Rural,Gohad,Bhind,4,-0.473763753,4,0.2055917407
453328,Rural,Gohad,Bhind,2,-1.064625154,3,-0.843262287
453329,Rural,Gohad,Bhind,3,-0.8799679326,4,-0.2101781507
453330,Rural,Gohad,Bhind,1,-1.139467548,3,-0.7955182734
453331,Rural,Gohad,Bhind,1,-1.196924803,3,-0.4191624744
453332,Rural,Gohad,Bhind,1,-1.233826765,1,-1.787839012
453333,Rural,Gohad,Bhind,4,-0.4700398892,4,-0.08105529801
453334,Rural,Gohad,Bhind,4,0.2448373352,3,-0.4324352585
453335,Rural,Gohad,Bhind,1,-1.219752835,1,-2.434256269
453336,Rural,Gohad,Bhind,1,-1.161749357,1,-2.249455089
453337,Rural,Gohad,Bhind,1,-1.13744626,3,-0.937416569
453338,Rural,Gohad,Bhind,2,-1.087939585,1,-1.890362241
453339,Rural,Gohad,Bhind,1,-1.14497063,2,-1.383889013
453340,Rural,Gohad,Bhind,2,-1.086103067,1,-1.967704082
453341,Rural,Gohad,Bhind,3,-0.634491387,2,-1.240567221
453342,Rural,Gohad,Bhind,1,-1.161319096,1,-1.698842387
453343,Rural,Gohad,Bhind,3,-0.8084110434,3,-0.6300598239
453344,Rural,Gohad,Bhind,1,-1.233826765,2,-1.58063979
453345,Rural,Gohad,Bhind,1,-1.204693637,3,-0.8840558489
453346,Rural,Gohad,Bhind,1,-1.233826765,3,-0.8449412445
453347,Rural,Gohad,Bhind,3,-0.8333967193,1,-2.240859821
453348,Rural,Gohad,Bhind,1,-1.233826765,3,-0.9465460651
453349,Rural,Gohad,Bhind,1,-1.233826765,1,-2.326961704
453350,Rural,Gohad,Bhind,2,-1.031609592,2,-1.611764894
453351,Rural,Gohad,Bhind,1,-1.220231305,1,-2.166272227
453352,Rural,Gohad,Bhind,1,-1.233826765,1,-2.127524489
453353,Rural,Gohad,Bhind,1,-1.233826765,1,-2.297863232
453354,Rural,Gohad,Bhind,3,-0.574958152,3,-0.9928306821
453355,Rural,Gohad,Bhind,1,-1.172031262,2,-1.105398984
453356,Rural,Gohad,Bhind,1,-1.205312055,2,-1.292104764
453357,Rural,Gohad,Bhind,3,-0.7400393872,4,-0.03931068439
453358,Rural,Gohad,Bhind,2,-1.104451881,2,-1.460097399
453359,Rural,Gohad,Bhind,2,-0.9577679233,1,-1.961289111
453360,Rural,Gohad,Bhind,3,-0.8784788728,2,-1.406505223
453361,Rural,Gohad,Bhind,1,-1.179768709,1,-1.853579413
453362,Rural,Gohad,Bhind,1,-1.173141132,2,-1.302839059
453363,Rural,Gohad,Bhind,1,-1.233826765,2,-1.616800567
453364,Rural,Gohad,Bhind,1,-1.209385585,1,-2.136289511
453365,Rural,Gohad,Bhind,1,-1.233826765,1,-2.187707648
453366,Rural,Gohad,Bhind,1,-1.233826765,1,-1.638038651
453367,Rural,Gohad,Bhind,3,-0.8147914525,3,-0.74309244
453368,Rural,Gohad,Bhind,1,-1.146298277,4,0.1244987263
453369,Rural,Gohad,Bhind,3,-0.9149788851,3,-1.003944767
453370,Rural,Gohad,Bhind,3,-0.8049722498,2,-1.058848613
453371,Rural,Gohad,Bhind,1,-1.233826765,1,-2.018725952
453372,Rural,Gohad,Bhind,1,-1.233826765,2,-1.52586619
453373,Rural,Gohad,Bhind,2,-1.121197795,2,-1.104636207
453374,Rural,Gohad,Bhind,2,-1.021106695,2,-1.458988298
453375,Rural,Gohad,Bhind,2,-1.107147815,1,-1.735424895
453376,Rural,Gohad,Bhind,4,-0.5160598829,4,0.04603463153
453377,Rural,Gohad,Bhind,3,-0.8343176835,3,-0.6626683217
453378,Rural,Gohad,Bhind,3,-0.6523031873,4,-0.165475857
453379,Rural,Gohad,Bhind,2,-0.9569496525,1,-2.551586623
453380,Rural,Gohad,Bhind,1,-1.17883411,1,-2.613669436
453381,Rural,Gohad,Bhind,3,-0.6527744773,1,-1.866615926
453382,Rural,Gohad,Bhind,3,-0.8949244678,3,-0.6660928601
453383,Rural,Gohad,Bhind,3,-0.7131435175,4,0.410968851
453384,Rural,Gohad,Bhind,1,-1.233826765,3,-0.9776512952
453385,Rural,Gohad,Bhind,2,-1.027974968,2,-1.486240386
453386,Rural,Gohad,Bhind,4,0.1302845171,3,-0.5151119303
453387,Rural,Gohad,Bhind,1,-1.233826765,3,-0.3613109756
453388,Rural,Gohad,Bhind,4,-0.2368946077,4,0.4918295895
453389,Rural,Gohad,Bhind,3,-0.9057919113,2,-1.246382995
453390,Rural,Gohad,Bhind,4,0.2513211175,4,0.3075412081
453391,Rural,Gohad,Bhind,2,-1.111369685,1,-1.881197847
453392,Rural,Gohad,Bhind,2,-1.104836385,3,-0.9199801764
453393,Rural,Gohad,Bhind,2,-1.117132677,2,-1.243286068
453394,Rural,Gohad,Bhind,4,-0.3328069528,3,-0.7838894708
453395,Rural,Gohad,Bhind,1,-1.233826765,1,-1.813136896
453396,Rural,Gohad,Bhind,4,-0.1725010245,4,0.243826878
453397,Rural,Gohad,Bhind,2,-0.9279301957,3,-0.9414167324
453398,Rural,Gohad,Bhind,4,-0.4182129614,3,-0.3757565968
453399,Rural,Gohad,Bhind,4,-0.4014542835,3,-0.6122931412
453400,Rural,Gohad,Bhind,2,-0.9616271652,2,-1.295154139
453401,Rural,Gohad,Bhind,2,-1.084534423,2,-1.529342165
453402,Rural,Gohad,Bhind,2,-0.9341149729,3,-0.9040802358
453404,Rural,Gohad,Bhind,3,-0.6923371437,2,-1.554359311
453405,Rural,Gohad,Bhind,3,-0.7489346558,1,-1.666101696
453406,Rural,Gohad,Bhind,4,0.3235008266,3,-0.6486591142
453407,Rural,Gohad,Bhind,2,-1.127267003,3,-0.4032875871
453408,Rural,Gohad,Bhind,3,-0.635132719,3,-0.4419883154
453409,Rural,Gohad,Bhind,3,-0.5984893155,4,0.2946138682
453410,Rural,Gohad,Bhind,4,-0.4661656145,5,1.281085219
453411,Rural,Gohad,Bhind,3,-0.6909751468,3,-0.3842383313
453412,Rural,Gohad,Bhind,2,-0.9464463509,1,-1.76968336
453413,Rural,Gohad,Bhind,1,-1.155414865,2,-1.562310088
453414,Rural,Gohad,Bhind,2,-1.060918472,1,-1.733804038
453415,Rural,Gohad,Bhind,4,-0.4726117167,2,-1.429393634
453416,Rural,Gohad,Bhind,4,-0.3149655997,2,-1.134143806
453417,Rural,Gohad,Bhind,2,-0.9649161969,1,-1.633623949
453418,Rural,Gohad,Bhind,3,-0.6204482718,3,-0.6741668205
453419,Rural,Gohad,Bhind,4,-0.2090392575,3,-0.4783172043
453420,Rural,Gohad,Bhind,1,-1.203794512,1,-1.650867346
453421,Rural,Gohad,Bhind,2,-1.024910301,3,-0.6100484471
453423,Rural,Gohad,Bhind,4,-0.4497530633,4,0.5765676924
453424,Rural,Gohad,Bhind,3,-0.8842701893,4,-0.1792145287
453425,Rural,Gohad,Bhind,2,-0.9215605281,2,-1.540032927
453426,Rural,Gohad,Bhind,2,-1.018591866,3,-0.8971672867
453427,Rural,Gohad,Bhind,3,-0.8696952651,3,-0.7971091352
453428,Rural,Gohad,Bhind,2,-1.133508971,2,-1.300818685
453429,Rural,Gohad,Bhind,2,-1.057621033,1,-1.889562824
453430,Rural,Gohad,Bhind,4,-0.1697379616,3,-0.7238246639
453431,Rural,Gohad,Bhind,2,-1.000574332,1,-2.375325665
453432,Rural,Gohad,Bhind,4,0.521416218,3,-0.9525522258
453433,Rural,Gohad,Bhind,5,0.8565675255,4,0.02992905668
453436,Rural,Gohad,Bhind,1,-1.211803113,1,-1.978708907
453437,Rural,Gohad,Bhind,2,-1.121546537,4,-0.05722334839
453438,Rural,Gohad,Bhind,2,-1.121706353,1,-2.887845879
453440,Rural,Gohad,Bhind,2,-1.084102566,1,-2.07901629
453441,Rural,Gohad,Bhind,1,-1.17890545,1,-1.973562815
453442,Rural,Gohad,Bhind,1,-1.233826765,1,-2.473218444
453443,Rural,Gohad,Bhind,2,-1.111182511,3,-0.8886581129
453444,Rural,Gohad,Bhind,2,-1.00007443,1,-1.791765386
453445,Rural,Gohad,Bhind,3,-0.6739770974,4,0.747500575
453446,Rural,Gohad,Bhind,2,-1.108870212,1,-1.945921309
453448,Rural,Gohad,Bhind,1,-1.135316842,1,-1.834835635
453449,Rural,Gohad,Bhind,2,-1.054886787,2,-1.10305534
453451,Rural,Gohad,Bhind,4,-0.460918751,4,-0.2683542391
453452,Rural,Gohad,Bhind,1,-1.199790212,2,-1.24395978
453453,Urban,Gohad,Bhind,4,0.669821532,5,1.389235548
453453,Urban,Gohad,Bhind,4,0.669821532,5,1.389235548
802094,Urban,Gohad,Bhind,5,1.303305345,5,1.562528033
802094,Urban,Gohad,Bhind,5,0.751310649,4,0.4889716952
802094,Urban,Gohad,Bhind,5,1.124052771,5,1.998819195
802094,Urban,Gohad,Bhind,5,2.490852972,5,1.77674333
802094,Urban,Gohad,Bhind,5,1.095944256,5,1.335195639
802094,Urban,Gohad,Bhind,4,0.6035732598,4,0.9095747352
802094,Urban,Gohad,Bhind,5,3.156103207,5,4.723045645
802094,Urban,Gohad,Bhind,5,2.380458232,5,2.523744813
802094,Urban,Gohad,Bhind,5,3.176316956,5,1.983993054
802094,Urban,Gohad,Bhind,4,0.1366464987,4,-0.2137242099
802094,Urban,Gohad,Bhind,5,0.8989574638,5,1.607277063
802094,Urban,Gohad,Bhind,5,3.964539752,5,3.749520799
802094,Urban,Gohad,Bhind,5,2.896997948,5,3.472164812
802094,Urban,Gohad,Bhind,5,1.757772796,5,1.639656939
802094,Urban,Gohad,Bhind,5,4.855536023,5,4.008438105
802094,Urban,Gohad,Bhind,5,3.612185701,5,3.229964368
802094,Urban,Gohad,Bhind,4,-0.2296595952,3,-0.5428304861
802094,Urban,Gohad,Bhind,4,0.06145726412,4,0.8393654197
802094,Urban,Gohad,Bhind,5,1.250058247,5,2.574012538
802095,Urban,Gohad,Bhind,5,1.945352337,5,1.300679445
802095,Urban,Gohad,Bhind,5,2.215306502,5,2.274190266
802095,Urban,Gohad,Bhind,5,1.354849614,4,0.6910461487
802095,Urban,Gohad,Bhind,5,1.457032685,5,1.330381083
802095,Urban,Gohad,Bhind,5,1.614510331,4,-0.1989832008
802095,Urban,Gohad,Bhind,5,2.524106835,5,2.248388479
802095,Urban,Gohad,Bhind,5,4.18031047,5,2.054771792
802095,Urban,Gohad,Bhind,5,2.847313453,5,1.407777649
802095,Urban,Gohad,Bhind,5,3.507719637,5,2.483237033
802095,Urban,Gohad,Bhind,5,2.817601801,5,2.49189446
802095,Urban,Gohad,Bhind,5,5.353210344,5,2.416283279
802095,Urban,Gohad,Bhind,5,2.889279468,5,2.930360251
802095,Urban,Gohad,Bhind,5,1.097223945,4,0.5111995515
802095,Urban,Gohad,Bhind,4,0.5936530706,4,0.295252841
802095,Urban,Gohad,Bhind,4,0.6591181084,4,0.3591602047
802095,Urban,Gohad,Bhind,4,-0.4446884532,4,-0.1719778439
453454,Rural,Ron,Bhind,2,-0.9483406333,1,-1.995626821
453455,Rural,Ron,Bhind,3,-0.9005944167,1,-1.950294701
453456,Rural,Ron,Bhind,3,-0.6970628022,3,-0.4529907472
453457,Rural,Ron,Bhind,2,-0.9952447818,2,-1.600362463
453458,Rural,Ron,Bhind,2,-1.007680018,1,-2.175747958
453459,Rural,Ron,Bhind,3,-0.5509654189,3,-0.8344111879
453460,Rural,Ron,Bhind,2,-0.9740703042,1,-2.173555908
453461,Rural,Ron,Bhind,3,-0.9141474789,1,-2.033079942
453463,Rural,Ron,Bhind,3,-0.5650079087,2,-1.45960759
453464,Rural,Ron,Bhind,3,-0.9148033004,1,-1.760642311
453465,Rural,Ron,Bhind,3,-0.7430309807,3,-0.9962968545
453466,Rural,Ron,Bhind,4,0.4392176398,2,-1.414542862
453467,Rural,Ron,Bhind,3,-0.710015825,3,-0.9277621442
453468,Rural,Ron,Bhind,4,-0.09180969847,2,-1.289501701
453469,Rural,Ron,Bhind,1,-1.164576755,1,-2.048568889
453470,Rural,Ron,Bhind,4,-0.464671146,2,-1.346033758
453471,Rural,Ron,Bhind,4,-0.06772265473,4,-0.1439547838
453472,Rural,Ron,Bhind,4,0.04738675529,3,-0.3297618995
453473,Rural,Ron,Bhind,3,-0.7305638786,2,-1.19330775
453474,Rural,Ron,Bhind,4,-0.3556531775,3,-0.4064731273
453475,Rural,Ron,Bhind,3,-0.6902314317,3,-0.7974045405
453476,Rural,Ron,Bhind,5,1.73353094,5,1.275048124
453477,Rural,Ron,Bhind,5,0.9018608988,5,1.689612064
453478,Rural,Ron,Bhind,2,-0.9966325953,4,0.2558999414
453479,Rural,Ron,Bhind,3,-0.6154916038,2,-1.188508511
453480,Rural,Ron,Bhind,1,-1.233826765,1,-2.976754693
453481,Rural,Ron,Bhind,4,0.5311985248,4,0.3609347353
453482,Rural,Ron,Bhind,2,-1.072857168,1,-2.05538752
453484,Rural,Ron,Bhind,1,-1.185271551,3,-0.8774365743
453485,Rural,Ron,Bhind,3,-0.8084909325,2,-1.08754214
453486,Rural,Ron,Bhind,2,-0.9637725279,1,-1.669220628
453487,Rural,Ron,Bhind,1,-1.216346888,1,-1.845383493
453488,Rural,Ron,Bhind,3,-0.8761493328,3,-0.971636078
453489,Rural,Ron,Bhind,2,-1.093479376,2,-1.369068587
453490,Rural,Ron,Bhind,3,-0.9027688535,2,-1.282068755
453491,Rural,Ron,Bhind,2,-0.9352750525,1,-1.841317153
453493,Rural,Ron,Bhind,3,-0.7955748154,3,-0.344443876
453494,Rural,Ron,Bhind,2,-1.122801077,1,-2.581269068
453495,Rural,Ron,Bhind,2,-1.049048563,1,-1.979467259
453496,Rural,Ron,Bhind,3,-0.8048776309,1,-1.892718716
453497,Rural,Ron,Bhind,5,0.7019181297,4,0.2656595822
453498,Rural,Ron,Bhind,3,-0.8861089644,3,-0.7739032547
453499,Rural,Ron,Bhind,2,-1.006784714,3,-0.6984474026
453500,Rural,Ron,Bhind,1,-1.20327529,1,-2.051036165
453501,Rural,Ron,Bhind,3,-0.6233578713,3,-0.6529482099
453502,Rural,Mihona,Bhind,2,-1.018518987,1,-1.780225973
453503,Rural,Mihona,Bhind,2,-1.056897349,2,-1.177360894
453504,Rural,Mihona,Bhind,4,-0.335963707,3,-0.8242057647
453505,Rural,Mihona,Bhind,2,-1.112817087,1,-1.861437267
453506,Rural,Mihona,Bhind,4,-0.1280179126,3,-0.5268254586
453507,Rural,Mihona,Bhind,4,-0.1928151884,4,0.3740737528
453508,Rural,Mihona,Bhind,3,-0.6482221809,1,-1.717174958
453509,Rural,Mihona,Bhind,4,-0.1353145705,2,-1.453623311
453511,Rural,Mihona,Bhind,2,-1.114676323,1,-1.831922507
453512,Rural,Mihona,Bhind,3,-0.9053210185,3,-0.694786712
453513,Rural,Mihona,Bhind,4,-0.07834101115,3,-0.7147500495
453515,Rural,Mihona,Bhind,3,-0.6339269297,3,-0.5884268437
453516,Rural,Mihona,Bhind,2,-0.9376159086,1,-1.730148099
453517,Rural,Mihona,Bhind,3,-0.6244859034,4,-0.2171965037
453518,Rural,Mihona,Bhind,2,-1.074782775,1,-2.259090924
453519,Rural,Mihona,Bhind,3,-0.7654273978,3,-0.3101316702
453520,Rural,Mihona,Bhind,3,-0.7674164055,1,-1.667770628
453521,Rural,Mihona,Bhind,3,-0.7864200724,4,0.364891583
453522,Rural,Mihona,Bhind,4,-0.5397855474,4,0.1941350989
453523,Rural,Mihona,Bhind,1,-1.194982594,2,-1.05599333
453524,Rural,Mihona,Bhind,4,-0.2956362642,3,-0.6449228183
453525,Rural,Mihona,Bhind,4,-0.4121345819,3,-0.4768665322
453526,Rural,Mihona,Bhind,4,-0.005647687412,4,0.01021412608
453527,Rural,Mihona,Bhind,3,-0.8820373734,2,-1.186494074
453528,Rural,Mihona,Bhind,2,-1.034781172,1,-1.80095925
453529,Rural,Mihona,Bhind,4,-0.3808692733,3,-0.5422888749
453530,Rural,Mihona,Bhind,4,-0.07800949195,3,-0.4568621226
453531,Rural,Mihona,Bhind,3,-0.7709262879,1,-1.747827692
453532,Rural,Mihona,Bhind,4,-0.3191911112,4,-0.2609951311
453533,Rural,Mihona,Bhind,3,-0.5698626873,3,-0.8228103947
453534,Rural,Mihona,Bhind,1,-1.143141868,1,-2.380182223
453535,Rural,Mihona,Bhind,2,-1.089066334,1,-2.117443357
453536,Rural,Mihona,Bhind,2,-0.9462779356,1,-2.087922902
453538,Rural,Mihona,Bhind,2,-1.014799469,1,-2.680349473
453539,Rural,Mihona,Bhind,3,-0.767435853,1,-1.870918458
453540,Rural,Mihona,Bhind,2,-0.9447646431,3,-0.7463239358
453542,Rural,Mihona,Bhind,2,-1.071712684,1,-1.828508799
453543,Rural,Mihona,Bhind,2,-0.9664641358,1,-1.657427249
453544,Rural,Mihona,Bhind,3,-0.5953404904,3,-0.5940586966
453546,Rural,Mihona,Bhind,4,-0.2563477275,1,-2.049860801
453547,Rural,Mihona,Bhind,4,-0.2852305967,3,-0.5508530365
453548,Rural,Mihona,Bhind,2,-1.053022091,2,-1.354814413
453549,Rural,Mihona,Bhind,4,-0.1361034398,3,-0.7731208781
453550,Rural,Mihona,Bhind,4,0.4691188679,3,-0.3167662406
802096,Urban,Mihona,Bhind,5,2.498388794,5,2.081964021
802096,Urban,Mihona,Bhind,4,0.675241369,4,1.025098502
802096,Urban,Mihona,Bhind,4,0.1804073732,5,1.456498111
802096,Urban,Mihona,Bhind,5,0.7744208834,4,1.193805632
802096,Urban,Mihona,Bhind,4,0.04885683382,3,-0.9725857898
802096,Urban,Mihona,Bhind,5,2.370373625,4,0.3226299444
802096,Urban,Mihona,Bhind,5,4.709246477,5,4.118603063
802096,Urban,Mihona,Bhind,5,4.266476807,5,4.317848546
802096,Urban,Mihona,Bhind,5,3.105734823,5,4.562017696
802096,Urban,Mihona,Bhind,5,2.753014726,5,2.968329613
802096,Urban,Mihona,Bhind,5,2.814775027,5,2.052692357
802096,Urban,Mihona,Bhind,5,0.9102704054,4,-0.2271235221
802096,Urban,Mihona,Bhind,5,2.472516207,5,1.527915316
802096,Urban,Mihona,Bhind,5,4.420281171,5,4.317047739
802096,Urban,Mihona,Bhind,5,4.318861878,5,3.90190921
802096,Urban,Mihona,Bhind,4,0.1990874435,3,-0.8550543537
453551,Rural,Lahar,Bhind,2,-1.023113135,2,-1.388326118
453552,Rural,Lahar,Bhind,3,-0.9179316563,1,-1.646335745
453553,Rural,Lahar,Bhind,2,-0.9789490933,4,-0.2345179189
453554,Rural,Lahar,Bhind,3,-0.7167155406,3,-0.8996416328
453555,Rural,Lahar,Bhind,2,-1.072405365,2,-1.293168302
453556,Rural,Lahar,Bhind,4,-0.5273513378,3,-0.3877738056
453557,Rural,Lahar,Bhind,4,-0.3431942744,3,-0.3182472988
453558,Rural,Lahar,Bhind,2,-1.066754443,2,-1.194132754
453559,Rural,Lahar,Bhind,4,-0.07196910596,4,0.5035448137
453560,Rural,Lahar,Bhind,1,-1.177766559,2,-1.294368729
453561,Rural,Lahar,Bhind,4,-0.1068648942,4,0.656811751
453562,Rural,Lahar,Bhind,2,-1.132942845,1,-2.033976735
453563,Rural,Lahar,Bhind,4,0.150340806,3,-0.9587423695
453564,Rural,Lahar,Bhind,4,0.00461988617,2,-1.152660955
453565,Rural,Lahar,Bhind,4,-0.2162081177,4,0.8869718896
453566,Rural,Lahar,Bhind,3,-0.5624105747,3,-0.4715443179
453567,Rural,Lahar,Bhind,5,1.267430443,5,2.516378332
453569,Rural,Lahar,Bhind,4,-0.103337111,3,-0.8328706156
453570,Rural,Lahar,Bhind,4,-0.1760644064,3,-0.3051269274
453571,Rural,Lahar,Bhind,3,-0.8440990759,3,-0.6518254747
453572,Rural,Lahar,Bhind,4,-0.4558196649,4,0.1162442901
453573,Rural,Lahar,Bhind,1,-1.233826765,3,-0.6217289573
453574,Rural,Lahar,Bhind,1,-1.233826765,2,-1.579607664
453575,Rural,Lahar,Bhind,2,-0.9639817839,2,-1.339174605
453576,Rural,Lahar,Bhind,4,-0.1830919919,5,1.267571904
453577,Rural,Lahar,Bhind,4,-0.2037265006,3,-0.5198398609
453578,Rural,Lahar,Bhind,1,-1.171962723,2,-1.043521726
453579,Rural,Lahar,Bhind,4,0.02905977886,4,0.7060493658
453580,Rural,Lahar,Bhind,2,-0.9938624477,1,-1.828572546
453581,Rural,Lahar,Bhind,3,-0.9014080086,2,-1.306911909
453582,Rural,Lahar,Bhind,4,-0.540094772,3,-0.5048641633
453583,Rural,Lahar,Bhind,5,2.102749517,5,3.207076615
453584,Rural,Lahar,Bhind,3,-0.6734667962,2,-1.398976168
453585,Rural,Lahar,Bhind,4,0.2564508594,3,-0.3125365652
453586,Rural,Lahar,Bhind,1,-1.207689465,1,-2.346014261
453587,Rural,Lahar,Bhind,4,-0.4076619776,4,0.8774655387
453588,Rural,Lahar,Bhind,1,-1.233826765,1,-2.731313445
453589,Rural,Lahar,Bhind,2,-1.034956526,2,-1.508631596
453591,Rural,Lahar,Bhind,2,-0.9904911211,1,-2.059760727
453592,Rural,Lahar,Bhind,3,-0.7644287581,1,-1.875878818
453593,Rural,Lahar,Bhind,4,0.2800218966,4,0.5914905927
453594,Rural,Lahar,Bhind,3,-0.8037684653,3,-0.4139020242
453595,Rural,Lahar,Bhind,4,-0.5392151276,2,-1.282043067
453596,Rural,Lahar,Bhind,3,-0.6897518322,2,-1.317766599
453597,Rural,Lahar,Bhind,2,-0.9732589666,2,-1.521925978
453598,Rural,Lahar,Bhind,4,-0.3507102181,3,-0.8216383607
453600,Rural,Lahar,Bhind,3,-0.6613356544,2,-1.249497294
453601,Rural,Lahar,Bhind,4,-0.5442679346,1,-1.73467525
453602,Rural,Lahar,Bhind,3,-0.6048478107,3,-0.5665043333
453603,Rural,Lahar,Bhind,2,-1.001467992,1,-1.900866902
453604,Rural,Lahar,Bhind,4,-0.2711767419,3,-0.9342378216
453605,Rural,Lahar,Bhind,4,-0.5041632619,4,-0.1511735091
453606,Rural,Lahar,Bhind,2,-1.053803309,1,-1.948280484
453607,Rural,Lahar,Bhind,2,-1.111869697,2,-1.577996831
453608,Rural,Lahar,Bhind,4,0.2647286745,4,0.7730498937
453609,Rural,Lahar,Bhind,4,-0.3844533836,3,-0.6372887189
453610,Rural,Lahar,Bhind,3,-0.9134500219,4,1.029896179
453611,Rural,Lahar,Bhind,4,-0.3604779908,4,0.4010739343
453612,Rural,Lahar,Bhind,4,-0.1685994502,4,0.7432180495
453613,Rural,Lahar,Bhind,3,-0.6447639608,2,-1.43067547
453614,Rural,Lahar,Bhind,3,-0.9073271235,1,-1.668684117
453615,Rural,Lahar,Bhind,5,1.438293894,5,2.226798299
453616,Rural,Lahar,Bhind,3,-0.8125395841,4,-0.1035525376
453617,Rural,Lahar,Bhind,4,-0.07779309473,4,1.170983012
453619,Rural,Lahar,Bhind,4,-0.2043552575,2,-1.038103492
453620,Rural,Lahar,Bhind,2,-0.9961861671,1,-2.090230016
453621,Rural,Lahar,Bhind,3,-0.8321013761,2,-1.047761988
453622,Rural,Lahar,Bhind,2,-1.096939725,1,-2.207804047
453623,Rural,Lahar,Bhind,4,-0.003030001917,3,-0.7855180794
453624,Rural,Lahar,Bhind,4,-0.08898395225,4,-0.0522240233
453625,Rural,Lahar,Bhind,4,0.6641322008,4,0.7541813685
453626,Rural,Lahar,Bhind,3,-0.6785393865,1,-2.050656117
453627,Rural,Lahar,Bhind,1,-1.169488796,1,-2.629405292
453628,Rural,Lahar,Bhind,3,-0.8653271759,1,-2.00451743
453629,Rural,Lahar,Bhind,4,-0.2459678824,2,-1.446729837
453630,Rural,Lahar,Bhind,1,-1.181009334,1,-2.111418677
453631,Rural,Lahar,Bhind,3,-0.6227988771,3,-0.4772755219
453632,Rural,Lahar,Bhind,3,-0.7916986471,1,-2.290539196
453633,Rural,Lahar,Bhind,3,-0.5686051984,2,-1.205605298
453634,Rural,Lahar,Bhind,4,-0.2845004638,3,-0.3978331749
